shuffle_id,CRRP_Allocation_global_mean,CRRP_Flexibility_global_mean,CRRP_Residual_global_mean,CRRP_Contrast_global_mean,CRRP_Switching_global_mean,stability_margin,stability_margin_obs_tha,stability_margin_obs_bg,stability_margin_obs_cb,E_Pobs_tha,E_Pobs_bg,E_Pobs_cb,E_cort,C_reg,E_g_update
95,0.49068729998090743,0.003630042438220219,5.216957560121834e-06,5.233815861201052e-06,0.0004711553347648249,-0.005622264810022324,-0.022429012616058352,-0.027960196978804808,-0.04347164381565886,831.2701307558305,1422.0118184090518,2460.514362838214,12165.952653393206,19364.101831865508,0.0016758228098627272
96,0.4234020963680337,0.004933668868385482,5.495057811951469e-06,5.564667631773153e-06,0.000501345402484723,-0.005622264810022324,-0.02111973189640419,-0.03394990449482722,-0.05384533057053373,861.047487845039,1547.2086419132554,2524.232120243929,11865.860244249905,19362.50316504684,0.001952186029568129
97,0.44993982396819776,0.003953714527135031,5.08510482340003e-06,4.80996241614599e-06,0.0004450669048070792,-0.005622264810022324,-0.022906475237119816,-0.032141051059625995,-0.06027846957604546,888.1594043243618,1467.7916903334462,2499.536338568421,11263.721496328582,19360.826259085174,0.001495143819234866
98,0.45636881658778283,0.0029590436140086475,4.874075113944124e-06,4.9807924405620135e-06,0.0004468160539185336,-0.005622264810022324,-0.02374965447477188,-0.040011348776950284,-0.06230765412801763,917.7902876754779,1460.3600241742288,2419.898862885817,12034.703340731452,19362.962376882588,0.0015377209560300483
99,0.387427298430179,0.004654186413427301,4.818886501187843e-06,5.51588285936426e-06,0.0004677730632545972,-0.005622264810022324,-0.019214402551732908,-0.04074927606858184,-0.05769491647683954,826.2517292397674,1427.9636969581654,2380.8458964945744,10991.859634665141,19361.993631613837,0.0017327429804906884
100,0.43173308388432846,0.002828426145891661,5.157791556703972e-06,4.9523006460965685e-06,0.00045599071724978526,-0.005622264810022324,-0.022311877466868253,-0.036982310361509285,-0.052892131731486755,902.5069253109856,1503.959602344321,2490.4735532823315,13317.420071745379,19365.279774145165,0.001642596291075756
101,0.3901096113766822,0.003168331072439253,5.1488134180239405e-06,4.466720370236642e-06,0.0004320217374617177,-0.005622264810022324,-0.026396837318525386,-0.036790521507925215,-0.06671085798145279,970.569045627381,1587.3446556679755,2589.995092244052,13276.72994554331,19363.87030949524,0.0014599089941087792
102,0.3060046715811402,0.0037673406622785095,4.6153653143564705e-06,7.321841770657918e-06,0.0005235790734188243,-0.005622264810022324,-0.020682111138704336,-0.04464203031800295,-0.063117472805013,877.3167647697356,1487.225264715605,2441.640756987636,11640.056575159126,19362.508431491784,0.0021594402105593494
103,0.4169283842158532,0.00250040597811465,5.191772654558279e-06,5.818672436304021e-06,0.0004951051644727798,-0.005622264810022324,-0.022133433081987147,-0.03833972413545365,-0.057609175633867686,826.7229495264007,1479.7246102327597,2433.3853769578063,13914.839110661725,19362.71382188439,0.0020042924849747517
104,0.3631760753789777,0.0025936696167071765,4.891690891178932e-06,4.8756776021020146e-06,0.00043941382944644045,-0.005622264810022324,-0.02637284435414192,-0.032018532256280166,-0.059820244738401536,960.4206034656503,1482.671732421811,2503.817046210917,12222.262523772386,19363.907760143877,0.001505305742669303
105,0.42657965145845966,0.002622433929544568,5.141763408388115e-06,4.786454421881086e-06,0.0004498953687071995,-0.005622264810022324,-0.02850614363736176,-0.04235027698696815,-0.062042291802617854,912.1289784022637,1507.858440609746,2496.3727306610735,12500.587396699879,19363.5877583039,0.0016030771226201188
106,0.3452237598534405,0.00279369930236103,4.682343159525973e-06,5.344581748507751e-06,0.00044830925636523284,-0.005622264810022324,-0.02975517265396081,-0.03847086914766708,-0.054979221899464845,930.0878210157397,1453.0991335493798,2417.2890660562766,12954.275728652789,19361.829420847378,0.0015971420250714366
107,0.44313838225782276,0.00358689841839964,5.712167741105868e-06,4.417808313483162e-06,0.0004642402656261732,-0.005622264810022324,-0.025597254025382273,-0.03208176515665315,-0.050524065263956114,867.1225615022112,1408.76484963247,2407.1781389470343,12520.209616503582,19364.044715361684,0.0017298705733970656
108,0.4426692182232438,0.002643651107520571,5.169017666692969e-06,4.343568724666704e-06,0.00042956967378479844,-0.005622264810022324,-0.017649260279181893,-0.030748829723367052,-0.0625654632519971,906.7947009977909,1490.241652001913,2534.57883618856,11098.059647407908,19361.69238862659,0.0014398056713692952
109,0.33425376846397287,0.002509879888513331,4.7885462204449425e-06,4.9333828607315766e-06,0.00043281025851451513,-0.005622264810022324,-0.03566198197190118,-0.04686927292574564,-0.06980398157615317,950.4531643962092,1477.1264472078774,2475.072526300752,12985.513600081305,19363.99461729542,0.001511574623584209
110,0.397241854314781,0.0018592026912164477,4.644474407413979e-06,4.8605332499508336e-06,0.0004313048790554882,-0.005622264810022324,-0.02527384269199949,-0.04184743291427605,-0.06916380765721308,1017.9850132490421,1620.6606537712348,2594.8894729808203,15960.208794476948,19366.39598507547,0.001522083616169472
111,0.3845132623211944,0.0031349229260520723,5.080715525405743e-06,4.968803062976711e-06,0.0004523598958621631,-0.005622264810022324,-0.03661134624497401,-0.04175458528026788,-0.06632955252152543,969.6104555657105,1473.8715111948338,2532.5718954227514,12300.658111557246,19362.52469093082,0.0016099952266871427
112,0.3733751021423247,0.0028349300116692205,5.02325550121212e-06,5.230840090072003e-06,0.00046617073813693744,-0.005622264810022324,-0.025451691212713394,-0.03521613773942372,-0.06330859280132738,879.8574418478134,1525.7635534829335,2454.534350817612,11210.522421079191,19361.65121481811,0.0017010608543416644
113,0.44648764156749027,0.002520097661645805,5.235487741833949e-06,3.858193448208e-06,0.0004019260499006446,-0.005622264810022324,-0.02260254736622123,-0.030011413604968225,-0.06446332516070591,914.6044206807682,1438.6843791791796,2436.2622492134565,11985.008788409203,19364.396471724205,0.0012721199370653961
114,0.3974057320987874,0.0037354013325174977,5.186779903574617e-06,5.098683030509299e-06,0.0004662883000962563,-0.005622264810022324,-0.02114288122676635,-0.03910652736301266,-0.05194059988504307,911.7107172495259,1545.2496948689784,2472.7548953360683,12378.531993864488,19364.06537350612,0.0016768291144795976
115,0.41607404008854415,0.003999435219391937,4.761100703867236e-06,4.902455031426177e-06,0.0004376994408059434,-0.005622264810022324,-0.02899559258680895,-0.0357885210578503,-0.06739836118765852,909.9586393983793,1431.712743900882,2441.7387202207146,13126.871439182185,19363.30345517104,0.0014776009553105786
116,0.3290845600978616,0.004115218849396025,4.972239097904049e-06,6.195420880689831e-06,0.0004949980796607215,-0.005622264810022324,-0.02682113512122643,-0.039287134906709716,-0.06693558147475298,933.8985741761178,1538.408059032318,2533.2252670678345,13811.916712482796,19362.952184648133,0.0019318554623834784
117,0.32439222473827817,0.0025589489292175338,4.536811402950483e-06,4.784972165639802e-06,0.0004188428423600311,-0.005622264810022324,-0.02639285538564972,-0.032248004952605866,-0.05763072596436224,984.5559270168725,1513.655192497385,2484.471202409572,15272.950061920057,19367.238123018684,0.0013834417476543028
118,0.3945796528699011,0.0027748006085337416,5.352939857509902e-06,5.109227794780478e-06,0.0004746761419461749,-0.005622264810022324,-0.02000107078092721,-0.03346797370266467,-0.06547141408354407,887.6896595873461,1546.91915643553,2507.820811659145,13890.899742789055,19364.34811873723,0.0017451916149405803
119,0.36430804716114146,0.002114001460255704,4.6024697373804866e-06,4.537726672946951e-06,0.0004107823035835424,-0.005622264810022324,-0.031070532190283565,-0.04296679781586588,-0.07229914488141923,1022.509958911487,1551.5025463409374,2486.074703856733,12800.806861121238,19362.712609191272,0.0013344221980891597
120,0.41806604852387497,0.003340806915627047,5.028793157950816e-06,4.525848020384809e-06,0.00042943566754610323,-0.005622264810022324,-0.02626411675522541,-0.03640821439777231,-0.0548146105729925,875.0864585337849,1397.060297253414,2420.1321014020004,10925.001875988304,19362.37360065643,0.0014739230463275195
121,0.4406333949463088,0.0035457395854264885,5.380536723112389e-06,5.07889315665739e-06,0.00047506142743217904,-0.005622264810022324,-0.029695523529952906,-0.04401860613626862,-0.06470237987709906,903.9328504601082,1484.959694044737,2490.7545635695515,9630.261319806295,19359.41704426145,0.0017642390970535355
122,0.48224083622172104,0.003855425593919938,5.665248835413853e-06,4.922963965525958e-06,0.000483622362909957,-0.005622264810022324,-0.02100899162128358,-0.031649108921146286,-0.04380988609435029,871.2502235201581,1473.1177895107178,2480.6377492416586,15450.029494891834,19366.51558090534,0.0018169009736742094
123,0.48102629840869965,0.002993295422392033,5.0927028263425175e-06,4.860434372002788e-06,0.00044803972195103743,-0.005622264810022324,-0.017705450850409258,-0.032705964347679715,-0.055143898603691864,872.8328777178434,1483.5564061478742,2488.369578304396,12706.894536080588,19363.994683793495,0.0016154205024743143
124,0.3407130836538472,0.002653787395041215,4.551798618486215e-06,5.5045582608179005e-06,0.00045332829313846806,-0.005622264810022324,-0.03128708032404452,-0.04700074794853405,-0.07047727045505982,959.4460537965775,1559.0598310847868,2520.8336038348993,12054.83930220958,19364.06589876164,0.0016228838897481682
125,0.3931502473080207,0.0029786373481022637,5.185629654732856e-06,4.826022951267324e-06,0.0004576134249810158,-0.005622264810022324,-0.027995210093810043,-0.0359586593758734,-0.07215181057621613,935.3036944878145,1472.8769150626908,2476.262155096142,13271.504813817068,19364.377974291016,0.001590057719419919
126,0.3138261788480333,0.003212615394830535,4.840208014906114e-06,5.570707581756903e-06,0.0004664850554994199,-0.005622264810022324,-0.021654026831228128,-0.03219711356598707,-0.043826101003847186,1000.1194760005118,1553.7885700002792,2458.098905344594,14336.562216777213,19365.08786443095,0.0017431203483877324
127,0.33646619804865774,0.0034084924772424907,5.231426222754074e-06,4.880659050458712e-06,0.00045444160748921614,-0.005622264810022324,-0.024317231585071732,-0.039970363981203974,-0.06526567751682391,941.0375387605103,1495.2796542117935,2555.008673603477,14548.207871385279,19366.039505673456,0.0016311567773690866
128,0.4115873191008669,0.002520881327569784,4.963019563579008e-06,5.1256047618949304e-06,0.000449415696294654,-0.005622264810022324,-0.024627962647537093,-0.037121267083752726,-0.06544365507873545,931.4570463652859,1570.2595263583503,2516.3172661767426,12480.766692463294,19363.549181294115,0.001587389679686502
129,0.3756552041017243,0.002636120415672447,5.197206104429191e-06,4.9403473745297455e-06,0.00046026474220465364,-0.005622264810022324,-0.024375526945628046,-0.03633501292324395,-0.06408554156220723,875.5174704623957,1458.9408571613842,2440.446540530805,12191.070106882453,19363.643175676058,0.001639528221204379
130,0.3973297201282474,0.002615660994006527,5.1819465384765335e-06,5.8242767446593065e-06,0.0005001639652555924,-0.005622264810022324,-0.019824186339541836,-0.04571446743566962,-0.0648144528392235,842.9275315261236,1488.163642761093,2443.284384271266,13471.77229970667,19363.34483715418,0.001991796836860956
131,0.47215238014437266,0.003799672948264941,5.891499031827887e-06,5.358712073089118e-06,0.0005123254743587042,-0.005622264810022324,-0.021512178542407494,-0.035310583531452236,-0.06762772748714718,826.3648600295438,1447.1916565707083,2427.801906716476,13577.690601272541,19366.060338887237,0.002102468060719141
132,0.3563624048639292,0.0029245323883055584,5.1655080310723704e-06,5.233575585444443e-06,0.0004700924537665499,-0.005622264810022324,-0.02709951715206763,-0.03939672450596689,-0.06443319343085833,931.7994956557773,1500.663026967684,2469.3384877820167,13820.537521640286,19363.03769177544,0.001729800392037125
133,0.42257349216848034,0.00330933452565684,5.284943958265259e-06,5.637561715062731e-06,0.0004950543202990686,-0.005622264810022324,-0.023647587751434378,-0.037489322140201814,-0.05822418008469931,834.1760005070196,1486.072125875824,2450.013351800581,13367.567492072805,19363.539980923255,0.0019517536361970994
134,0.3323071842359208,0.0060892162965081095,5.676448378411002e-06,5.240996798633751e-06,0.0004910303701555525,-0.005622264810022324,-0.020319094331145295,-0.029636752140103643,-0.05015469197714338,893.0286165518536,1446.9407479992678,2459.264376890358,12072.159982187499,19363.124119435368,0.0019060606673010742
135,0.322632057646793,0.0034919252438898054,4.639114839866412e-06,6.433284643086664e-06,0.00048619004746189407,-0.005622264810022324,-0.019348191760918457,-0.041425783425261035,-0.06112654605073595,836.2165292517038,1484.0949565496203,2480.2335719484513,12136.083920191684,19363.13776376088,0.0018395467427833533
136,0.42680638676484867,0.0035054462947424012,5.803441186470285e-06,5.796275668570422e-06,0.000524251126401766,-0.005622264810022324,-0.020816716963981012,-0.03731762065986372,-0.07689166216099116,851.4048197204809,1462.8359797728713,2552.834842427595,12653.639960574586,19363.84140675953,0.002154434278208115
137,0.39407651490944884,0.00304081510615421,5.350821799007404e-06,4.88794639889975e-06,0.00046617119312548217,-0.005622264810022324,-0.017786924634577518,-0.02552098825235917,-0.05880726559864871,897.3057019431461,1470.4094330790049,2521.239747566349,13034.536686929408,19363.72868570825,0.0016616946709203852
138,0.3964260613390877,0.003009666210155161,5.603980023346873e-06,5.932871227724789e-06,0.0005229973783972023,-0.005622264810022324,-0.024182586308519237,-0.03433246472784776,-0.051023628004993125,868.259935048924,1499.1337616910964,2477.9106117162974,13011.14536853799,19364.67739239244,0.0020510584475688827
139,0.46034484816713395,0.003066614164375166,5.048176771665961e-06,4.436398785394116e-06,0.00042645747429731365,-0.005622264810022324,-0.026700367802068522,-0.037527839324898976,-0.05826330317362385,906.6220371582671,1422.5943998278317,2419.6392995872984,13310.198499781955,19364.474720374397,0.0013932088879319287
140,0.4117385089165772,0.004599193539478996,5.811773191372301e-06,5.35893216923918e-06,0.0005132618681569428,-0.005622264810022324,-0.018344022583940085,-0.028091892155831827,-0.05235350986134143,854.6131264199131,1485.9773610596535,2522.4182734119563,13461.695755396935,19363.82985870117,0.0020278945064285373
141,0.36159179978557504,0.0026900391631378773,4.7089597898971255e-06,5.4029074674029925e-06,0.0004525685634373183,-0.005622264810022324,-0.02242857526251949,-0.03716311657681554,-0.06218918161545886,900.5113820800105,1468.773011081849,2441.4546487628895,12434.5125042718,19364.00517624061,0.0015796214553654884
142,0.3848319123739589,0.00395390058451827,5.419533566687892e-06,5.71391490659088e-06,0.0005048316115710856,-0.005622264810022324,-0.02710750607669349,-0.03583192475816539,-0.055717964728799,885.0888415550631,1457.0606083030505,2465.5101876241893,15404.085262580928,19366.69694659615,0.0020082644948730484
143,0.43150148293032925,0.0036789964217813355,5.230366676112545e-06,5.485689501193167e-06,0.0004871022051475268,-0.005622264810022324,-0.023008153851672253,-0.03283074235710855,-0.053557767123670844,861.1440445392625,1467.7808491352782,2480.251584246663,13500.14712014665,19365.193083925988,0.0018993275151999982
144,0.3961979117646744,0.0032263423067207873,4.56642925344356e-06,4.7801031155601325e-06,0.00041643117915072267,-0.005622264810022324,-0.025522826683531105,-0.034250241465919117,-0.053268432680330845,933.952972878132,1469.2396267582935,2432.8213470992196,14175.0259561576,19366.628797982037,0.0013580870953080913
145,0.38347927066217935,0.0032123932842463288,4.824030852590396e-06,5.147792772803873e-06,0.0004505092245067968,-0.005622264810022324,-0.0192132805316002,-0.03506879650002579,-0.06071475533333095,935.7070610391202,1564.4276446711526,2501.8783922634734,14715.528627652327,19365.09902975,0.0016147063735465878
146,0.39260349194126365,0.0020526619454096454,4.49637488032556e-06,4.276459949444147e-06,0.0003874219560157912,-0.005622264810022324,-0.03388761943696497,-0.04357256730692839,-0.05713796837000587,957.511178518653,1487.6637666019087,2412.963508149538,14837.344012402984,19365.537195638743,0.0012276120730585005
147,0.375948559026381,0.002287018563374687,4.780555469796391e-06,4.909519054795287e-06,0.00044413899263160333,-0.005622264810022324,-0.0221976589153881,-0.035764612299680365,-0.051427256555794845,960.8279111682867,1554.1892158948747,2391.595382594782,12747.63892316958,19365.20518647133,0.0015401720559011368
148,0.4171611768889453,0.003440746206316581,5.5942601260746096e-06,5.2467147101510585e-06,0.0004902447053225971,-0.005622264810022324,-0.019970255942551942,-0.032345464285593074,-0.058667853391501844,793.158429541951,1426.283249172266,2470.124240403784,13590.200010769793,19364.498688163894,0.0018122211844657096
149,0.4699632013272818,0.0024866288681200947,4.789741322973521e-06,4.404806279548633e-06,0.00041146338126582597,-0.005622264810022324,-0.023174453404140476,-0.031312037265183654,-0.055146248801271606,942.8353499721565,1464.255001332681,2443.9635452414136,12740.651188127842,19364.13296704115,0.0013468214468551894
150,0.3620619472908552,0.002559300420238071,4.77219858829309e-06,4.94432021304098e-06,0.00043516448767195277,-0.005622264810022324,-0.025950312637937095,-0.039495583511933705,-0.06212309679450393,968.9289791707329,1526.2245147060648,2478.6234314677235,13330.112919512001,19362.829476536113,0.0014377949024940984
151,0.31698319026704075,0.0022129772004391185,4.735176265296229e-06,5.999194066287391e-06,0.0004808351165729505,-0.005622264810022324,-0.024565682650047504,-0.0414418796159582,-0.06371104903932596,966.4575533411318,1624.3398613543914,2519.33765260691,11874.886925903507,19360.988323366302,0.001784803598910312
152,0.3752971665439979,0.0028391086315928717,5.13800945079348e-06,5.5150695622054574e-06,0.00047922969127929175,-0.005622264810022324,-0.019192234949752116,-0.029917933292104123,-0.04936287479167711,949.317018905796,1530.6681139573232,2486.9818169349796,14576.32071603511,19364.658959382083,0.001775350115481123
153,0.3629250608337084,0.0021626601151286855,4.499382962357353e-06,4.365184223111124e-06,0.00039520605721093965,-0.005622264810022324,-0.03396850764053597,-0.039775831298247445,-0.06507704124307949,1016.9614928027166,1545.382629434976,2476.6760465287434,13047.831895245386,19362.5529483311,0.0012477426407257303
154,0.3859957045696794,0.0027385745853394645,5.195469143086976e-06,5.5921098718249696e-06,0.0004948422173532776,-0.005622264810022324,-0.027663839804051273,-0.042281527175545945,-0.05889087610390584,879.357336736733,1475.3330298341023,2442.568624265314,11353.15723577008,19361.000341051455,0.00187459669925946
155,0.38532916776454734,0.003082129149031016,5.035725052176209e-06,4.5621853955894856e-06,0.0004339095534897933,-0.005622264810022324,-0.020525035361706398,-0.03578917418154208,-0.06329870912884639,875.258183696344,1429.4686510298063,2461.404556864789,13947.269107522454,19365.959588818205,0.0015399097324017136
156,0.3953067911584377,0.0029123581933408068,5.122217284042943e-06,5.23341772930062e-06,0.0004649603964686519,-0.005622264810022324,-0.02651296830122443,-0.03617641342959444,-0.05728639455291523,924.9324945669669,1477.5970588131074,2518.8604499572066,11930.145511465273,19363.191145822213,0.0016690788094716018
157,0.3892311643145055,0.0021342209851177916,4.919145613270736e-06,4.625723663962734e-06,0.00043059361523260244,-0.005622264810022324,-0.027964158318332405,-0.042048727344548315,-0.07588301102086464,953.7613686280808,1483.9914897522594,2484.6132386750987,14703.53526325647,19366.03753310049,0.0015106929716314627
158,0.4393682036705271,0.0030021404405975436,5.021152117735395e-06,4.67159998590164e-06,0.00043797651212390846,-0.005622264810022324,-0.028016194481461646,-0.037528729632574656,-0.05762439695074269,939.611934428535,1487.5932140119235,2419.3739107728074,12516.557513240066,19364.307278185304,0.0015091200177360957
159,0.3920603164721074,0.0044684717595063865,4.9885906070726935e-06,4.280527473849541e-06,0.0004153574179814955,-0.005622264810022324,-0.02643099250233484,-0.032230944430624756,-0.0559260407046644,986.6871701114505,1500.649131224033,2511.946550676998,12163.197347863792,19363.78109727099,0.001354329932939137
160,0.4085546603530434,0.004101501586984821,5.427930044163003e-06,5.305839742829486e-06,0.00048507907509118297,-0.005622264810022324,-0.023511101979421804,-0.04348385688056029,-0.06458138056509886,860.2571696006755,1473.620057888909,2490.1214500505753,10002.09334990622,19362.430855838797,0.0018503458777298484
161,0.42097386755942784,0.002937424094991212,5.073585336391427e-06,4.359370721679213e-06,0.0004275995851653424,-0.005622264810022324,-0.024912468760973364,-0.040528397237863625,-0.06506000879758957,911.3350311280235,1474.6271770844714,2485.5570705672335,14663.044482553889,19366.99781243448,0.0014310852958403194
162,0.3853194868540839,0.0036962144666667167,4.938649242838667e-06,5.201710072401078e-06,0.000462552911044154,-0.005622264810022324,-0.020634300269134036,-0.03813086397500226,-0.07067893559578378,902.0912065623476,1504.6100555462335,2562.641700547418,15578.356996327397,19365.66330841204,0.0017180820964144278
163,0.40927033475730085,0.0033120353187564367,5.757942145153884e-06,4.998682697038667e-06,0.000479486921970792,-0.005622264810022324,-0.02345137946257188,-0.03358543681264948,-0.07218357674512285,913.3595747885366,1495.9370537407435,2474.3564140322223,15175.655595872791,19365.78197474914,0.0017692691227830309
164,0.32404907160811447,0.00210921676389992,4.676203114237665e-06,5.546794025126104e-06,0.0004614773076972782,-0.005622264810022324,-0.027768098592454077,-0.040797360914173325,-0.05442077219648162,871.5198282625008,1490.00973680019,2418.5607524608886,11521.17925207101,19362.06290672118,0.0016920599183344028
165,0.36843522930929057,0.0025655049362053473,4.662435527320713e-06,4.194565611007285e-06,0.00039471368624575324,-0.005622264810022324,-0.03411892039619027,-0.04164909173512803,-0.06045430009271161,1041.4011802179011,1560.2809848374097,2480.722943672409,12549.257866926904,19363.466890941843,0.0012357488266396832
166,0.41957790459768746,0.0032314652457156355,5.219647205408262e-06,4.597297292136249e-06,0.00044293273517263885,-0.005622264810022324,-0.025092514395671103,-0.03208367417633108,-0.05003634530796082,912.9382532465899,1479.0329262042492,2435.8367882168604,15534.43546521863,19368.37722273649,0.0015204637035658919
167,0.4214310170164154,0.00259851987149892,4.939728826663613e-06,4.888380296777909e-06,0.00044345909413675443,-0.005622264810022324,-0.024269135361589922,-0.03930868788102523,-0.05790182831748703,938.0467091906767,1522.9041751949446,2457.6306696455067,14341.605560766377,19364.960893409796,0.0015379320041078504
168,0.3486903042499425,0.002745780141012167,5.2122752673669984e-06,4.9137561069373666e-06,0.0004547046538321266,-0.005622264810022324,-0.03260307970438636,-0.04095073809937359,-0.07328844530445439,940.3454305409117,1477.6212927058928,2514.071473777662,12422.749561202614,19364.506130070695,0.0016486172080329656
169,0.3944140866253321,0.0026977831564493136,5.498367764701275e-06,4.916082177208675e-06,0.00046998047872460547,-0.005622264810022324,-0.024154262206075715,-0.035728247402475585,-0.06586245882808532,836.8259434246321,1398.7407953036777,2503.1287066177615,11001.20828110764,19362.99794994051,0.0017599260056917567
170,0.38382492028527315,0.0036709077753524556,5.135164068898047e-06,5.705013825301065e-06,0.0004888264955816939,-0.005622264810022324,-0.025139534898086156,-0.03515040711466105,-0.04945116661190705,930.8636527146477,1565.4742644526775,2530.6482429428306,12822.783607098909,19363.088096911888,0.001871821374923742
171,0.37088010739575106,0.003194426282056109,4.44647156142048e-06,4.392156961612083e-06,0.0003999505801284085,-0.005622264810022324,-0.026646925885052512,-0.03228140869232952,-0.050943298040151935,948.6834819876664,1459.3283609959694,2393.321493104586,12115.520587989931,19363.698623000717,0.0012297324254102481
172,0.3802437981394658,0.003449123198520562,5.078736525457859e-06,5.219253290030992e-06,0.0004641105543029149,-0.005622264810022324,-0.019976180952664156,-0.03408963361113779,-0.05481243030986893,894.3393059668063,1500.244706778863,2494.940644887298,10677.096568974881,19361.21717016431,0.0017020161617275452
173,0.35666648837887566,0.002668488383273794,4.813626856709289e-06,6.132998870555417e-06,0.000499261531124648,-0.005622264810022324,-0.027806490929857142,-0.04239203612285316,-0.08014615466924187,976.9723455619434,1566.1446275405137,2494.17301772514,12607.214923168733,19363.511109412753,0.001976105221795758
174,0.3797283455111241,0.0033417156960074373,5.342537021178577e-06,4.922815151891931e-06,0.0004676665736885907,-0.005622264810022324,-0.024161335998093607,-0.03146559389747275,-0.04177382012736087,904.9001567189601,1424.725075624266,2403.2542711157316,12927.097234940728,19362.129774793164,0.0016958023157783366
175,0.416647348115583,0.002868857637262022,4.949146366975075e-06,4.940791889605397e-06,0.0004481023517946417,-0.005622264810022324,-0.02907948025489928,-0.039198689691270945,-0.05394169093219168,866.3557659946392,1416.9120716711152,2383.6213094203295,11889.711024484704,19363.466710761237,0.0015900765776007916
176,0.45484426517504956,0.004758742265421906,5.499711594110777e-06,5.101585611334511e-06,0.0004864598779022211,-0.005622264810022324,-0.023159618023392864,-0.03161295508779471,-0.05462142884749085,894.6260672263369,1446.1495028436198,2450.3498588878447,14601.401949189549,19364.968636551344,0.0018882574104561545
177,0.40403386926059826,0.004097235759566614,4.946416538115452e-06,5.27384330658768e-06,0.00046522766640966765,-0.005622264810022324,-0.024828820402827776,-0.0359315905137475,-0.054165981749127394,978.3660573656759,1578.875121254115,2496.0843688395385,11049.687935889708,19360.61180554769,0.001702213241757051
178,0.33113037374170856,0.0037645855441770936,4.8289852299416715e-06,5.818764901790343e-06,0.00047427852020615166,-0.005622264810022324,-0.021231731241504594,-0.03728875776078401,-0.050586438481751636,911.359652091609,1500.4769791261197,2426.754106161372,13709.198920084102,19364.411907459424,0.001785401493641436
179,0.3709847669388074,0.004329213552155861,5.655557285156385e-06,5.654651854552339e-06,0.0005051693038300774,-0.005622264810022324,-0.02331328062389838,-0.030483492736705777,-0.058241947481362986,905.7383386150528,1499.9869122874081,2537.3779798858286,13310.676791298652,19363.339241586335,0.001946040743423978
180,0.40618270797646533,0.0021211727066660184,4.908948834245642e-06,3.6705139690396136e-06,0.00038346076680437755,-0.005622264810022324,-0.021697295194381058,-0.03221161818671942,-0.055102072293964584,946.2635335307762,1484.758204830287,2489.3895387165653,14728.599337883945,19366.55631030107,0.0011348323145598054
181,0.3462572627883597,0.002915766575370724,5.269102923678001e-06,4.888694649319644e-06,0.00045550305865155074,-0.005622264810022324,-0.01855386823957643,-0.031507092972174855,-0.05101236447208969,909.6627157608095,1492.260336045442,2555.9823871743342,11899.18593356729,19362.593390006386,0.0016286276285320015
182,0.37545190121547756,0.0032017492909752806,5.255268353344248e-06,5.895647935036182e-06,0.0005053023264484036,-0.005622264810022324,-0.020379684488070864,-0.03440943027825124,-0.054405675690289465,898.7811851565673,1503.3774979842228,2506.0902246988976,11220.222058753525,19362.35055852372,0.0018952952681893073
183,0.3817136817683705,0.0023502643987729165,5.187533253448262e-06,5.494469927802721e-06,0.00047476448686471453,-0.005622264810022324,-0.027096924027329126,-0.04581794736404057,-0.05514921849507805,943.6931952095782,1540.1086367167234,2505.956914371377,13430.186304260715,19363.389599843784,0.00174673783254678
184,0.36856384606522824,0.0022616696737538028,4.797235496599687e-06,5.410866274050915e-06,0.00046022765448784295,-0.005622264810022324,-0.023112316606392153,-0.03772741586259735,-0.06576082607953151,906.1870070395946,1485.6256057688486,2456.317735688612,13513.203976564724,19363.23713362338,0.0016924522422627807
185,0.38120708652066726,0.002871749752042062,5.272226400047017e-06,4.733923869989619e-06,0.00044960212838969016,-0.005622264810022324,-0.028980791382095968,-0.03557449806531756,-0.05537165467426608,961.874021199317,1511.0228655598241,2493.3086831348337,12792.59183479613,19363.57306612514,0.001567567544275564
186,0.3415974616456395,0.002165894221724498,4.577051696024603e-06,5.214006073127838e-06,0.00043881985706454196,-0.005622264810022324,-0.033832042255816985,-0.05010531483398005,-0.06836355828178554,965.5679211664301,1550.7715852057606,2500.7080228794935,14316.02000357536,19365.93836732229,0.001530627620446937
187,0.39736595576303024,0.0031567128861513805,4.672081953891114e-06,4.937926734621561e-06,0.0004326077016346175,-0.005622264810022324,-0.02939194445690116,-0.03642682771722996,-0.05376513117199802,971.8756330521086,1524.5293308562555,2407.109958736686,13491.688424339196,19364.29236091809,0.0014405858176284793
188,0.3352595478461254,0.0025921414408615075,4.582797952315574e-06,6.825494919398116e-06,0.0005059293235015659,-0.005622264810022324,-0.023581237554128283,-0.04298552556458918,-0.05845266191304492,908.2235956284809,1533.0351898834188,2437.88423959253,13672.601326436876,19364.943942821817,0.002013377663378462
189,0.3024294828015661,0.003907789613581491,5.215525903291293e-06,5.62122866945393e-06,0.0004914432339555355,-0.005622264810022324,-0.022784429823014374,-0.03154695341686633,-0.05969325781514994,972.524270620851,1545.0975664223797,2467.2057021264022,12684.50596273543,19361.460877688147,0.0018176594685204123
190,0.3617911188642939,0.0026060072487446594,5.115700665218363e-06,4.630670583947556e-06,0.00043366423243498776,-0.005622264810022324,-0.02706905524249199,-0.032889998643532134,-0.05808596623395892,926.0362535263652,1434.7641261864421,2444.010026894487,14041.600401359126,19366.28406015787,0.0014138918554500654
